TradeDate,SecurityID,BigNetInflow
2022.01.20,688286,-0.024936261733484
2022.01.20,688368,-0.002252772924579
2022.01.20,688538,-0.036239305810389
2022.01.20,688589,-0.022108844861669
2022.01.20,688595,-0.023560796354079
2022.01.20,688608,-0.002737691509946
2022.01.20,688689,-0.019728608001479
2022.01.20,688728,-0.032564868868801
2022.01.20,688766,0.027836782307709
2022.01.20,688798,0.048902432961361
2022.01.21,002213,-0.020607615707609
2022.01.21,002449,-0.046524678358898
2022.01.21,003026,0.002144879125104
2022.01.21,003043,0.02097692166312
2022.01.21,300123,0.008194173043304
2022.01.21,300236,-0.020424519447059
2022.01.21,300241,0.01020460071108
2022.01.21,300301,-0.053102803636374
2022.01.21,300303,-0.01183862165593
2022.01.21,300323,-0.014710470543333
2022.01.21,300632,0.027448123509545
2022.01.21,600667,-0.025342752578139
2022.01.21,603068,0.022460140314214
2022.01.21,688018,-0.058789813376368
2022.01.21,688049,-0.071167600300795
2022.01.21,688107,-0.005419930386923
2022.01.21,688135,-0.013993550443623
2022.01.21,688138,0.039574721337081
2022.01.21,688206,0.002153983204581
2022.01.21,688216,-0.018073983104492
2022.01.21,688230,-0.030484873036688
2022.01.21,688286,-0.02093194901327
2022.01.21,688368,-0.009106452053973
2022.01.21,688538,-0.018251013384488
2022.01.21,688589,0.03915216144502
2022.01.21,688595,0.01742281111055
2022.01.21,688608,-0.052092313870911
2022.01.21,688689,-0.035931104184379
2022.01.21,688728,-0.030066860262291
2022.01.21,688766,-0.003689355347011
2022.01.21,688798,-0.000211395994243
2022.01.24,002213,0.027257862091772
2022.01.24,002449,-0.048645072044362
2022.01.24,003026,-0.007121270525083
2022.01.24,003043,0.016151798367843
2022.01.24,300123,-0.019463876984033
2022.01.24,300236,-0.00680395802198
2022.01.24,300241,0.030058793947181
2022.01.24,300301,-0.009020305341278
2022.01.24,300303,0.022527538139322
2022.01.24,300323,-0.035783688459833
2022.01.24,300632,-0.072142705886393
2022.01.24,600667,0.027531287409535
2022.01.24,603068,-0.001581516362663
2022.01.24,688018,-0.031349838955649
2022.01.24,688049,0.004488808369079
2022.01.24,688107,-0.018478194762094
2022.01.24,688135,0.040303146659248
2022.01.24,688138,0.033434578487214
2022.01.24,688206,0.038770546179048
2022.01.24,688216,0.039215740184639
2022.01.24,688230,0.014390461621788
2022.01.24,688286,-0.089822349927068
2022.01.24,688368,-0.003453620332648
2022.01.24,688538,-0.010914982462028
2022.01.24,688589,0.003953668418178
2022.01.24,688595,-0.01208327825398
2022.01.24,688608,-0.049020115122026
2022.01.24,688689,-0.001072432551732
2022.01.24,688728,-0.045522762718837
2022.01.24,688766,-0.028495237964427
2022.01.24,688798,0.037098789690541
2022.01.25,002213,-0.078322195998156
2022.01.25,002449,-0.000897758651323
2022.01.25,003026,-0.027048390661996
2022.01.25,003043,0.026992440920613
2022.01.25,300123,0.018234063911075
2022.01.25,300236,-0.026125574394504
2022.01.25,300241,-0.031466999628316
2022.01.25,300301,-0.016031014676623
2022.01.25,300303,0.000457429567946
2022.01.25,300323,-0.002959411096123
2022.01.25,300632,0.044370908828149
2022.01.25,600667,-0.035219161770025
2022.01.25,603068,-0.009415114930505
2022.01.25,688018,-0.033492195033592
2022.01.25,688049,0.021936548927691
2022.01.25,688107,0.068532063722055
2022.01.25,688135,-0.023658162824108
2022.01.25,688138,0.002451080826361
2022.01.25,688206,-0.013658449324143
2022.01.25,688216,-0.01777612234991
2022.01.25,688230,-0.010724476680892
2022.01.25,688286,0.024048271260648
2022.01.25,688368,-0.003110516952164
2022.01.25,688538,-0.015717757533793
2022.01.25,688589,-0.075001708564779
2022.01.25,688595,-0.009558913277245
2022.01.25,688608,-0.038120960700198
2022.01.25,688689,-0.036628202855679
2022.01.25,688728,-0.009339170132354
2022.01.25,688766,-0.006176442127492
2022.01.25,688798,-0.051010294364286
2022.01.26,002213,-0.023366669625035
2022.01.26,002449,-0.055442198094695
2022.01.26,003026,-0.004165870349284
2022.01.26,003043,0.000377795021204
2022.01.26,300123,-0.03216857521778
2022.01.26,300236,-0.000344468683735
2022.01.26,300241,-0.00568155845167
2022.01.26,300301,-0.012215460166368
2022.01.26,300303,-0.004249172318453
2022.01.26,300323,-0.040957627301937
2022.01.26,300632,-0.036844831275687
2022.01.26,600667,-0.00514651963792
2022.01.26,603068,0.030791322796134
2022.01.26,688018,0.002864949498148
2022.01.26,688049,0.03597426822422
2022.01.26,688107,0.022315736992918
2022.01.26,688135,0.014511215198662
2022.01.26,688138,-0.024125561645289
2022.01.26,688206,0.008411326326354
2022.01.26,688216,0
2022.01.26,688230,-0.06664480599768
2022.01.26,688286,-0.007385964716727
2022.01.26,688368,0.008191001955315
2022.01.26,688538,-0.025080167139854
2022.01.26,688589,0.018959224973209
2022.01.26,688595,-0.002366296476342
2022.01.26,688608,0.013008620788122
2022.01.26,688689,0.006384918293416
2022.01.26,688728,-0.008593768897749
2022.01.26,688766,-0.004416344435508
2022.01.26,688798,-0.018070289437645
2022.01.27,002213,-0.082568532452554
2022.01.27,002449,-0.05959271917137
2022.01.27,003026,0.018888680338573
2022.01.27,003043,-0.014161577650997
2022.01.27,300123,-0.025232895872434
2022.01.27,300236,-0.082149285875559
2022.01.27,300241,-0.039963690721114
2022.01.27,300301,-0.025687023975167
2022.01.27,300303,0.002527844661189
2022.01.27,300323,0.021000737410553
2022.01.27,300632,-0.072401828509853
2022.01.27,600667,-0.021330704210429
2022.01.27,603068,-0.015892723403712
2022.01.27,688018,-0.095713012424954
2022.01.27,688049,-0.00914759139081
2022.01.27,688107,-0.028449481183305
2022.01.27,688135,0.013301003649026
2022.01.27,688138,-0.014419157061286
2022.01.27,688206,0.00260999017094
2022.01.27,688216,0.022781511212242
2022.01.27,688230,-0.006984400912857
2022.01.27,688286,-0.03370379239508
2022.01.27,688368,-0.039123875447836
